T	Ut	Ft	St	Ct
0.0100	-nan	-inf	-nan	-nan
5.0100	-0.4272	-3.6727	0.6478	0.0964
5.0200	-0.4262	-3.6792	0.6480	0.0959
5.0300	-0.4253	-3.6856	0.6482	0.0955
5.0400	-0.4243	-3.6921	0.6484	0.0950
5.0500	-0.4234	-3.6986	0.6486	0.0946
5.0600	-0.4224	-3.7051	0.6488	0.0941
5.0700	-0.4215	-3.7116	0.6489	0.0937
5.0800	-0.4205	-3.7181	0.6491	0.0932
5.0900	-0.4196	-3.7246	0.6493	0.0928
5.1000	-0.4187	-3.7311	0.6495	0.0924
5.1100	-0.4178	-3.7376	0.6497	0.0919
